-199.99999999978897 , 4.136462142199925e-11 , 165.00000000006204 , -4.71238898038 
-184.6090935501926 , 3.818142632885109e-11 , 162.2861679353725 , -4.363323129982223 
-171.07455756401907 , 3.538217154289567e-11 , 154.47199994034335 , -4.014257279584444 
-161.02885682966817 , 3.330448850391785e-11 , 142.5000000000065 , -3.6651914291866667 
-155.68365111444803 , 3.219897644975274e-11 , 127.81416799505898 , -3.3161255787888892 
-155.68365111444476 , 3.219897644975207e-11 , 112.18583200508347 , -2.9670597283911113 
-161.02885682965888 , 3.3304488503915925e-11 , 97.50000000013372 , -2.6179938779933334 
-171.07455756400483 , 3.538217154289272e-11 , 85.5280000597927 , -2.268928027595556 
-184.6090935501751 , 3.818142632884746e-11 , 77.71383206475798 , -1.919862177197778 
-199.99999999977035 , 4.13646214219954e-11 , 75.00000000006204 , -1.5707963268 
-826.2241351213152 , 1.7088224279524006e-10 , 9.579789007255854 , -0.1745329252000003 
-826.2241351213324 , 1.7088224279524366e-10 , 25.208124997231366 , 0.17453292519777763 
-820.8789294061316 , 1.6977673074108253e-10 , 39.89395700218594 , 0.5235987755955551 
-810.8332286717964 , 1.6769904770210798e-10 , 51.865956942536044 , 0.872664625993333 
-797.2986926856333 , 1.648997929161547e-10 , 59.680124937583024 , 1.221730476391111 
-797.2986926856333 , 1.648997929161547e-10 , 180.31987506241683 , -1.2217304763911114 
-810.8332286717964 , 1.6769904770210798e-10 , 188.13404305746383 , -0.8726646259933337 
-820.8789294061316 , 1.6977673074108253e-10 , 200.10604299781392 , -0.5235987755955559 
-826.2241351213324 , 1.7088224279524366e-10 , 214.79187500276848 , -0.17453292519777808 
-826.2241351213152 , 1.7088224279524006e-10 , 230.420210992744 , 0.17453292519999963 
-820.8789294060817 , 1.6977673074107222e-10 , 245.1060429976867 , 0.5235987755977773 
-810.8332286717199 , 1.6769904770209214e-10 , 257.07804293801445 , 0.8726646259955553 
-797.2986926855394 , 1.6489979291613528e-10 , 264.8922109330314 , 1.2217304763933328 
-781.9077862359405 , 1.617165978229866e-10 , 267.606042997707 , 1.5707963267911107 
-766.5168797863212 , 1.5853340272983366e-10 , 264.8922109331479 , 1.9198621771888886 
-688.9711431703936 , 1.424951525397772e-10 , 357.30762113553544 , -0.5235987755933333 
-694.3163488855618 , 1.4360066459393157e-10 , 371.9934531405019 , -0.17453292519555563 
-694.3163488855096 , 1.436006645939208e-10 , 387.6217891304774 , 0.1745329252022222 
-688.9711431702436 , 1.424951525397462e-10 , 402.3076211354082 , 0.5235987756 
-678.9254424358552 , 1.4041746950076061e-10 , 414.2796210757137 , 0.8726646259977777 
-665.3909064496572 , 1.3761821471480014e-10 , 422.0937890707005 , 1.2217304763955554 
-650.0000000000524 , 1.3443501962165025e-10 , 424.80762113534195 , 1.5707963267933334 
-634.6090935504391 , 1.3125182452849857e-10 , 422.09378907074864 , 1.9198621771911109 
-621.0745575642168 , 1.2845256974253306e-10 , 414.27962107580413 , 2.268928027588889 
-611.028856829791 , 1.2637488670353977e-10 , 402.3076211355301 , 2.6179938779866667 
-492.2218955853973 , 1.0180286183265143e-10 , 423.2564938988904 , 0.17453292520444386 
-486.8766898700986 , 1.0069734977847007e-10 , 437.9423259038093 , 0.5235987756022216 
-476.83098913568364 , 9.861966673947901e-11 , 449.91432584409245 , 0.8726646259999994 
-463.29645314946833 , 9.582041195351493e-11 , 457.72849383904924 , 1.2217304763977772 
-447.90554669985744 , 9.263721686036379e-11 , 460.44232590365647 , 1.570796326795555 
-432.5146402502502 , 8.945402176721337e-11 , 457.72849383902894 , 1.9198621771933326 
-418.9801042640451 , 8.665476698125142e-11 , 449.91432584405436 , 2.2689280275911106 
-408.934403529646 , 8.457708394226362e-11 , 437.94232590375805 , 2.617993877988888 
-403.5891978143666 , 8.347157188808628e-11 , 423.25649389883205 , 2.967059728386666 
-403.5891978143003 , 8.347157188807256e-11 , 407.6281579088565 , 3.316125578784444 
-299.11210949999554 , 6.186329586107978e-11 , 347.3082828464252 , 0.8726646260022219 
-285.5775735137629 , 5.906404107511212e-11 , 355.1224508413519 , 1.2217304763999997 
-270.186667064146 , 5.588084598195972e-11 , 357.8362829059249 , 1.5707963267977774 
-254.79576061454475 , 5.269765088881055e-11 , 355.12245084126323 , 1.9198621771955553 
-241.2612246283571 , 4.989839610285221e-11 , 347.3082828462585 , 2.268928027593333 
-231.21552389398454 , 4.782071306386991e-11 , 335.33628290593987 , 2.6179938779911107 
-225.87031817873776 , 4.67152010096993e-11 , 320.650450901002 , 2.9670597283888887 
-225.87031817870627 , 4.671520100969279e-11 , 305.0221149110265 , 3.316125578786666 
-231.21552389389382 , 4.782071306385115e-11 , 290.3362829060671 , 3.665191429184444 
-241.26122462821812 , 4.989839610282346e-11 , 278.3642829657079 , 4.014257279582222 
-199.99999999977035 , 4.13646214219954e-11 , 164.99999999993796 , 1.5707963268 
-184.60909355017515 , 3.8181426328847475e-11 , 162.28616793524202 , 1.9198621771977777 
-171.07455756400483 , 3.538217154289272e-11 , 154.4719999402073 , 2.2689280275955555 
-161.02885682965888 , 3.3304488503915925e-11 , 142.49999999986628 , 2.6179938779933334 
-155.68365111444479 , 3.219897644975207e-11 , 127.81416799491656 , 2.967059728391111 
-155.683651114448 , 3.2198976449752736e-11 , 112.18583200494103 , 3.316125578788889 
-161.02885682966817 , 3.330448850391785e-11 , 97.49999999999349 , 3.6651914291866667 
-171.07455756401907 , 3.538217154289567e-11 , 85.52800005965665 , 4.014257279584444 
